review_id,platform,country,date,star_rating,title,text,user_name,app_version,is_crypto,is_trust_concern,is_fx,is_relevant,matched_crypto,matched_trust,matched_fx
13915071343,app_store,us,2026-04-02T10:51:40-07:00,4,Minor fixes,"Customer service needs to be improved more, Great app overall!!",bakare45,10.124,False,True,False,True,,customer service,
13913094625,app_store,us,2026-04-01T22:06:12-07:00,5,Makes Expat banking easy,Easy use for my US banking account to my EU account. Definitely makes my living abroad experience much better.,chado68,10.123,False,False,True,True,,,expat; living abroad
13911993760,app_store,us,2026-04-01T14:04:32-07:00,4,"Banking yes, insurance no","Love Revolut as a bank, spending, saving, investing and all of that good stuff, yes. But the XCover insurance not so much. Customer service ain’t it and after sending a claim a month ago, still notting.",N.19.0,10.123,False,True,False,True,,customer service,
13910488273,app_store,us,2026-04-01T05:40:41-07:00,5,Reliable,No problems with this FinTech company so far. Easy to manage and feeless unless you upgrade. International Banking options work simply and transparently. Only thing I would like improved is chargeback process. Lots of fraud these days and Revolut is kinda slow to respond and address comparatively other financial institutions.,MiyaMcKinley,10.123.1,False,True,False,True,,fraud,
13910336723,app_store,us,2026-04-01T04:50:29-07:00,5,The answer if you have complex needs,"Revolut facilitates management of funds when you have a need to regularly transfer funds between currencies, at minimal cost.  Being confident that this will be done at the best possible exchange rate no matter the sum saves so much time and worry when compared to the alternatives.",stanleystorey,10.123.1,False,False,True,True,,,exchange rate
13910225475,app_store,us,2026-04-01T04:10:48-07:00,5,Simply the best,"Years ahead of it competition, a real bank of the future. Zero hidden fees, almost zero fees in general, best exchange rates on the planet, practical, intelligent, versatile, fast. It’s the bank of the future, but it’s here now.",Sebastiano,10.123,False,False,True,True,,,exchange rates
13909210425,app_store,us,2026-03-31T20:23:15-07:00,5,works great,I’m using Revolut for US and International transfers and save money with it.,Ailingen,10.123,False,False,True,True,,,international transfers
13908315779,app_store,us,2026-03-31T14:18:24-07:00,5,Best app,"I’ve tried wise, Xoom and bank transfers .  For transfers and exchanges it really makes a difference, where I save hundreds more by using Revolut. revolut is by far easier to use.",Holiday55,10.123,False,False,True,True,,,wise
13906157252,app_store,us,2026-03-31T01:16:36-07:00,5,Great solution for International spending,"I have found this the best option for budgeting, making international transfers and also having a family account. With pockets we are able to give kids their own cards and budgets and do the same for ourselves. This scenario has been so helpful to our financial planning. We also use the crypto options and the option to invest the rounding up of purchases. 5 stars!",sunintuscany,10.110.1,True,False,True,True,crypto,,international transfers
13905964890,app_store,us,2026-03-30T23:37:24-07:00,5,Great for digital nomads,"I tried wise a long time ago, it was a headache. Revolut works for me. Easy to use, works well.",Grateful Happy Fan,10.123.1,False,False,True,True,,,wise
13905158612,app_store,us,2026-03-30T17:10:58-07:00,1,Terrible service and customer support,I opened an account to make living abroad more convenient being able to use money in the local currency. First week of receiving a revolut card under the metal plan which was $150. I added money via Apple Pay a few times during the week not exceeding $250 USD. And was informed I reached my weekly limit. Customer service are all AI bots that give inconsistent information. It’s been over a week and still can’t add funds. AI bots mentioned the weekly limit block should be up but still isn’t and for security reasons they say they can’t share the reason and to just continue trying. I’m also unable to add funds via debit card and have to wait several days for a bank transfer to add funds which is really inconvenient. Really disappointed and regret opening an account. I don’t recommend.,MeMyselfandJai,10.123.1,False,True,True,True,,customer service; customer support,living abroad
13905040759,app_store,us,2026-03-30T16:19:32-07:00,5,Scam,We received a Credit card we didn’t apply for no way to contact.,Dispatch Tech,10.123.1,False,True,False,True,,scam,
13892361570,app_store,us,2026-03-27T05:23:21-07:00,5,Good,I love it for the international transfers an the fact that it works everywhere,O.o.-.,10.123,False,False,True,True,,,international transfers
13888277749,app_store,us,2026-03-26T02:07:40-07:00,5,Best bank ever,"I have never been so excited and happy with such bank , it provides me with all you need, transfer money, exchange, Visa cards, online payments, assets, stocks, crypto, lowest fares, eSims, lounge services, access to applications, insurance and compensations, and many many other things 
I can’t even imagine my life with Revolut 
Thanks Revolut, keep evolving",Dr. Mazen D,10.123,True,False,False,True,crypto,,
13887380277,app_store,us,2026-03-25T18:40:37-07:00,5,Customer Service?  Flaccid and impotent!,"I only regret that I am unable to give negative stars.  Account was locked, could not add, remove, linked cards or bank accounts.  No explanation as to why, only we are diligently working on restoring your account, we have no further information, we are sorry for your inconvenience, blaa, blaa, blaa.  Now, this is is all through their chat.  You can never actually speak with anyone.  Even a formal complaint sent via email was answered with “How is this chat we’ll handled?”  
That. Speaks. Volumes.  
Avoid!",ibYnot,10.123,False,True,False,True,,customer service; locked,
13884218626,app_store,us,2026-03-24T21:18:49-07:00,5,Best bank app !!!,"Revolut is by far the most convenient banking app I’ve used. Instant notifications, great exchange rates, and easy international transfers make managing my money simple and stress-free. The interface is clear and modern, and new features like analytics and virtual cards make it feel more like a smart financial assistant than just a bank.",VOLKODAV123631,10.122,False,False,True,True,,,exchange rates; international transfers
13884151024,app_store,us,2026-03-24T20:43:53-07:00,5,Seamless fix for a cross border lifestyle,"I recently moved overseas and so am constantly sending money all over the damn place (p2p, bill pay, a2a etc). Very grateful to the product team at Revolut for making the financial services part of the transition a little easier.",carthurgal,10.121,False,False,True,True,,,cross border
13882751632,app_store,us,2026-03-24T11:07:07-07:00,1,Lack of support when fraud occurred,I would like to submit feedback because I am shocked to see how Revolut is handling the case of my mother who was victim of fraud. She created a new account with a new bank to avoid being victim of fraud again… but Revolut refuses to send the remaining of her funds to her new personal account leaving her with little resources to live at 73 years old.,Jade Delevaux,10.122,False,True,False,True,,fraud,
13876410177,app_store,us,2026-03-22T13:59:48-07:00,5,It is fast,"No fees. Good exchange rates.
e-transfer work just fast.",Fooddy in Rio,10.121,False,False,True,True,,,exchange rates
13871286772,app_store,us,2026-03-21T05:12:09-07:00,5,Best online bank I’ve tried so far,"From regular bank stuff, investments, CFDs and crypto through airport lounge access, all the way to very good insurance - this has it all.",lupo.sk,10.121,True,False,False,True,crypto,,
13865559273,app_store,us,2026-03-19T12:33:54-07:00,5,Banking Freedom,"Revolut gave me banking freedom that my local bank couldn’t offer, let me explain. Freedom to send my son money to pay for groceries while he was in line to pay. Freedom to use an ATM when out of my home country. Freedom to invest in stocks and crypto. Freedom to easily save up to pay for bills and big purchases. Total banking freedom at my fingertips on a mobile app that is easy to use.",Stu4454,10.121,True,False,False,True,crypto,,
13862819237,app_store,us,2026-03-18T17:24:57-07:00,5,The Only Financial Product for Expats,I have lived abroad for a decade and tried so many financial products to make my finances easier as I earn in USD but spend in other currencies. Over the years I have had to use multiple products just to get quick and easy access to my money. But Revolut has really taken servicing travelers their specialty. I never ever have any problem with any transfer of any kind to most currencies and they have nice and on feature that help me keep track of my finances. I have also made use of their investment tools which are easy to use and intuitive. I can honestly say I have been more happy with them than any other traditional banking solution. 🫡,TheRealAdventureAddict,10.119,False,False,True,True,,,expats
13857386101,app_store,us,2026-03-17T05:03:20-07:00,5,Easy to use and easy to track,"No comment is necessary. 
Dependable and essential.
No, actually, I was upset when I learned I couldn’t deposit cash in my account. On second thought, I realized that they could probably figure a way to do it, but in terms of governance and compliance with AML it makes sense. Clients they could’ve have gotten will not be banking with them. That  puts them back at the top of the list.",Divikon,10.119,False,True,False,True,,aml,
13857100586,app_store,us,2026-03-17T02:59:41-07:00,5,Modern Banking,"Reliable, user friendly and great customer support.",Bita Tebaa,10.119,False,True,False,True,,customer support,
13853390029,app_store,us,2026-03-16T00:15:08-07:00,5,"Great, but give me EU IBAN and direct debit",Get on par with Wise and provide EU IBAN for international customers,atikinnn,10.119,False,False,True,True,,,iban; wise
13846420459,app_store,us,2026-03-14T01:23:45-07:00,1,Biometrics Scam,Requires biometric data up-front without forewarning after already taking other personal information and holds your account hostage until you take a selfie. I choose to DELETE instead. Creepy overreach.,Franz Schneider,10.119,False,True,False,True,,scam,
13835013918,app_store,us,2026-03-10T16:09:14-07:00,5,The right way,Customer service is extraordinary good at what they do.  If they are not sure they make sure they get an answer & stay right with you until anything is taken care of .,ReVieW4U*,10.119,False,True,False,True,,customer service,
13834117407,app_store,us,2026-03-10T10:11:23-07:00,1,Will not verify,"This app is total junk, they wouldn’t verify perfectly correct information, its system is so bad not even their customer service can override it when they are proven wrong. Its all AI and good luck trusting these bots with your money",Kackle999,10.119,False,True,False,True,,customer service,
13833609496,app_store,us,2026-03-10T07:11:18-07:00,5,Modern Banking created Modern Needs!,"Great app, services created outside the banking box. Great customer service and low fees. Easy setup, easy security options, easy international transactions, easy alt coin trading, currency conversion.  It’s a dream bank!",suzieverona,10.119,False,True,True,True,,customer service,currency conversion
13827648927,app_store,us,2026-03-08T11:25:59-07:00,5,International Transfers,Super easy and fast,BJB11,10.116,False,False,True,True,,,international transfers
13826559587,app_store,us,2026-03-08T05:13:09-07:00,5,The future of banking is here.,"I’ve been banking for decades, and nothing has come close to what Revolut delivers. 
From the moment you open the app, you realise you’re in the future. Instant spending notifications, multi- currency accounts and real-time currency exchange at interbank rates. Budgeting breakdowns, stock trading, crypto, savings vaults and business accounts — all in one impossibly sleek interface.",M.O. & X.V.,10.116,True,False,True,True,crypto,,currency exchange
13819821074,app_store,us,2026-03-06T06:44:20-07:00,5,Muito melhor que a Wise,Muito melhor que a wise,Christyndas,10.119,False,False,True,True,,,wise
13811444922,app_store,us,2026-03-03T18:41:08-07:00,5,So user friendly,They just getting better and better.  ease and functionality is excellent. customer service is the best.,Bluesky travel,10.116,False,True,False,True,,customer service,
13807622712,app_store,us,2026-03-02T16:15:00-07:00,1,Plays the rules to its maximum to take the most from you,When you subscribe anything within the app they make it really difficult/borderline illegal to cancel. They have an automated customer service that doesn’t understand your case. If you have factual information against what the bot is saying it just continues insisting without offering a way of solving your issue.,Antoniom_bandeira,10.119,False,True,False,True,,customer service,
13807197548,app_store,us,2026-03-02T13:18:16-07:00,1,Beware!,"These people are inept and incompetent. If you use the app you only will run into a bunch of problems… I was trying to transfer more money to my Revolut account from the same bank account that I used before, but got restricted for no obvious reason and they want me to verify something by providing some document. I don’t know what kind, since it supposed to show the exact amount that I am trying to transfer. I mean - total nonsense… 
Additionally, there is no way to contact them - no contact form, no phone number, no email…
So, my advice is - stay away from this institution. Not worth the trouble.",Ares381,10.119,False,True,False,True,,restricted,
13800574599,app_store,us,2026-02-28T17:35:50-07:00,5,Excellent Banking Experience!,"I’ve been using revolut for over a year so far, The app is incredibly user friendly packed with useful features and makes banking seamless.
-Sending and receive money is very quick and easy
-the analytics and separating the account balance that includes goals helps me organize my funds and budget easily.
-the disposable cards help me avoid giving unnecessary information to sketchy sites.
-I haven’t gone overseas yet but you can quickly, and easily exchange currency with great exchange rates through the app.
-getting instant transaction notification gives me a peace of mind.

Revolut is miles ahead of traditional brick and mortar banks when it comes to their banking app.",hamguy,10.116,False,False,True,True,,,exchange rates
13797947976,app_store,us,2026-02-28T01:48:31-07:00,1,Unreliable and Arbitrary,"Attempted a transfer to my wife. Submitted requested documents. Submitted more documents. Then — account closed. No explanation, no real support, only automated messages telling me to withdraw funds.

This is not banking. This is risk exposure for customers.

Avoid if you value financial security.",Petr Kovalenko,10.116,False,True,False,True,,account closed,
13797796715,app_store,us,2026-02-28T00:41:26-07:00,1,Closure of Account,"I’d give this app a 0 stars if I could,you guys closed my account because of verification issue and not actually looking into it,I tried the appeal and still was denied and was set for closure.Do not go with this app.What a joke.",issues with at&t,10.116,False,True,False,True,,closed my account; verification,
13793275327,app_store,us,2026-02-26T18:12:41-07:00,5,Love it!,"Easy to use, cross border and crypto friendly",Kjakman,10.116,True,False,True,True,crypto,,cross border
13791324801,app_store,us,2026-02-26T06:03:55-07:00,1,Horrible Customer service,"Unfortunately, the customer service is horrible. You have to wait so long for updates. Then they reply with whatever, but not the right answer.",Delacruz02,10.116,False,True,False,True,,customer service,
13789406285,app_store,us,2026-02-25T16:28:25-07:00,1,My experience with Revolut support:,"My experience with Revolut support:
My account was closed previously due to opening multiple accounts in the past, and I tried to contact support to explain my situation and request a chance to have one single personal account.
The first support agent I spoke with was Sahibzada, who promised to get back to me within 10–15 minutes, but I waited about 30 minutes and received no response.
Then another agent, Kevin, contacted me. I sent him a brief summary of my issue, but he also did not respond after several minutes.

Result: I did not receive any solution to my problem, and my time was wasted.
Unfortunately, I felt that the service was poor and ineffective, and my request was not handled professionally.",fathi.51,10.116,False,True,False,True,,no response,
13785303820,app_store,us,2026-02-24T13:33:11-07:00,5,Amazing customer support,Most banking apps be having slow / useless customer support. But on revolut they always instantly help me with anything. Really fast support and they actually listen to you.,Kamal178,10.116,False,True,False,True,,customer support,
13784740555,app_store,us,2026-02-24T09:55:20-07:00,1,I wouldn’t recommend this app,"So I had recently moved to the uk for the military and this was the first app I had bought to transfer my us dollars to pounds. I needed a car badly and had put about 4000 dollars in which was about 2900 pounds. I had then bought the car for around less than 2000 pounds and this app took a extra 500 - 600 dollars away from me just for making the transaction, which I was hoping to pocket as I had just arrived here. Use wise instead because this app is a joke",matttmatty,10.116,False,False,True,True,,,wise
13782084207,app_store,us,2026-02-23T15:22:41-07:00,5,The best World Traveler banking app,I love how easier it is to move and flow with this app and the customer service is easy to contact and they handle things nicely.,Authentic Lourdes,10.116,False,True,False,True,,customer service,
13763772436,app_store,us,2026-02-18T12:31:02-07:00,1,They store ur data after closing account!,"This app is very difficult to navigate, and send/receive money. I closed my account, but the worst part is they store your data even when/after you close your account…what is up with that?! Wish I could give Negative Stars!!!",AlabamaGirl711,10.116,False,True,False,True,,closed my account,
13755683641,app_store,us,2026-02-16T06:49:18-07:00,5,"Great app, easy currency exchange and transfers","Works great, app is user-friendly and well organized. Fees for international transfers are reasonable and you get $1000 of free currency exchanges per month with the free plan. Works great for what I need it for with minimal fees. Paid plans are also available with many additional benefits.",dforvendetta,10.116,False,False,True,True,,,currency exchange; international transfers
13754940741,app_store,us,2026-02-16T02:18:20-07:00,1,"Seems like a great app, useless customer service.","My account was closed midway through creation by some technical glitch and I’ve gotten to see firsthand how poor the customer support experience is trying to fix it.

Customer reps have taken me through the same scripted steps over nearly a dozen emails. If you don’t respond fast enough it gets passed to another rep with no prior history and the process starts over again.

It seems like a fine service and I’d love to use it but should anything go wrong you’re very much on your own.",ItsNevin,10.116,False,True,False,True,,customer service; customer support,
13754927990,app_store,us,2026-02-16T02:12:29-07:00,5,Advice,"Use stablecoins. Money goes from you to recipient, that's it. no third party like revolut. instant transactions, no middleman delaying or limiting your funds and charging you a fee for it.. get USDS or USDC in a self-custodial wallet",Jackbe Nambull,10.116,True,False,False,True,stablecoins; usdc,,
13742741491,app_store,us,2026-02-12T15:38:21-07:00,1,Scam,"The company is NOT worth it. Stay away, run and NEVER put your money in this account EVER!",Josephsucksass,10.116,False,True,False,True,,scam,
13740359106,app_store,us,2026-02-12T00:16:30-07:00,5,Great App,Excellent and easy. Great FX rates,dream nelly,10.116,False,False,True,True,,,fx rates
13735026379,app_store,us,2026-02-10T11:07:24-07:00,1,Use Wise,"Countless emails being advertised as instant. It is everything but… tried to transfer money which took five days just to be cancelled. And when asked why, they cannot say.",bdb819,10.116,False,False,True,True,,,wise
13734084174,app_store,us,2026-02-10T05:49:59-07:00,1,HORRIBLE CUSTOMER SERVICE,There is no access to any really non AI AUTOMATED help. Theres no. Number to call to request assistance just BS,Snub fix,10.116,False,True,False,True,,customer service,
13724753008,app_store,us,2026-02-07T15:16:17-07:00,5,Actually one of the greatest banking app I used,Just when we buy crypto the fee is way to high maybe not invest here,YSIB_,10.114,True,False,False,True,crypto,,
13963506507,app_store,de,2026-04-16T04:11:01-07:00,5,Reliable Fast and Customer Friendly Banking,have been using Revolut for a while and I am really impressed. It is a very reliable bank. My money is always safe and I never have to worry about unexpected charges. Transfers and transactions are fast and they rarely charge fees which makes banking stress free. The only small downside is that international transfers can sometimes be a bit costly but overall Revolut provides excellent service and peace of mind. I highly recommend it.,Toinij,10.125,False,False,True,True,,,international transfers
13963039735,app_store,de,2026-04-16T00:23:13-07:00,5,Top - Lieblings-App,"Beste App. Gute Übersicht und die Pockets sind super zum organisieren der Budgets. Zudem Echtzeitüberweisung als Standard.

Deutsche IBAN kam zuletzt dazu, was das Ganze noch vertrauenswürdiger macht!

Bin sehr zufrieden und kann es uneingeschränkt weiterempfehlen !",Rizio88,10.125,False,False,True,True,,,iban
13959977885,app_store,de,2026-04-15T03:33:07-07:00,1,Notifications,I unsubscribed from all push notifications and I still keep getting notifications about crypto. So annoying,Fitimfejzullahu,10.125,True,False,False,True,crypto,,
13959937195,app_store,de,2026-04-15T03:15:18-07:00,4,Good service,"I like Revolut for its good service. However, I have not given five star rating because of higher charge in international transfers compared to other agents. If they sort it out it will be a five star facility.",Arindam337,10.125,False,False,True,True,,,international transfers
13959780481,app_store,de,2026-04-15T01:59:46-07:00,1,Größter Müll ever !!!,"Ich habe mir die App heruntergeladen, weil ich dachte, dass sie sehr vertrauenswürdig ist. Ich habe zwei Konzertkarten gekauft, und die Verkäuferin wollte, dass ich über Revolut bezahle. Das habe ich dann auch gemacht – leider war es ein Scam.
Daraufhin habe ich sofort Revolut kontaktiert, einen Fall eröffnet und nachgefragt, ob man die Zahlung nachverfolgen und mir das Geld zurückerstatten kann. Nach drei Wochen Bearbeitungszeit hieß es jedoch, dass sie nichts für mich tun können. Revolut konnte die 260 € nicht vom anderen Konto zurückholen. Nie wieder.",Selwtaaaa,10.125,False,True,False,True,,scam,
13950280570,app_store,de,2026-04-12T07:28:05-07:00,1,No back button during verification process,"Worst UX, where if you want to verify and you see what “other” options you have, you can no longer go back to verify with a bank, you can only proceed with passport as the “other” option. It’s a terrible experience since I very much would like to verify with my bank and not speak to an agent. Do better guys, rather not using the app because of this.",Torewolf,10.124,False,True,False,True,,verification,
13949162986,app_store,de,2026-04-12T00:04:09-07:00,5,So muss Banking sein,"So stelle ich mir Banking im Jahre 2025 vor. Alles just in time, Support mit AI 😍😍 Moderne App. Ist jetzt mein Hauptkonto, mit DE IBAN unschlagbar.",claasroe,10.124,False,False,True,True,,,iban
13945871794,app_store,de,2026-04-11T02:52:57-07:00,5,Strongly recommended!,"Very user friendly, functional, versatile, several options, prompt and great customer service.",MarcioDejaVu,10.124,False,True,False,True,,customer service,
13942223304,app_store,de,2026-04-10T02:45:27-07:00,3,Tolle Plattform - für größere Beträge nur erschwert nutzbar,"Für kleine Beträge (bis ca 20t€) sehr nett. 
Wenn man größere Beträge bewegt, kommt als erstes die Compliance Nachfrage nach der Herkunft der Gelder - gut, habe ich Verständnis für. Wenn ich dann z.B. 100t€ auf mein Brokerdepot nach Singapur überweise kommt eine automatisierte Betrugswarnung und ich muss ca. 20x versichern, dass ich ""weiß, was ich tue"". Zeitaufwand: 10 min. Ok. Dann wurde ich vom Service kontakiert und musste nochmals gefühlt die gleichen Fragen beantworten, screenshots meines Depot hochladen, Versicherungen über meine Erfahrungen im Investmentbereich abgeben (Zeitaufwand: eine Sunde +). Am störensten habe ich empfunden, dass ich immer wieder das Gleiche gefragt wurde - wie in einem schlechten Krimi. Erst meine Drohung, die Geschäftsverbindung zu beenden führte schließlich zur Ausführung der Überweisung (die zugegebenermaßen dann enorm schnell und sehr günstig war). 
Eine neue Überweisung an den gleichen Zahlungsempfänger führte wieder zu der automatisierten Betrugswarnung mit den 20 Antworten. Allerdings hatte der Service dazugelehrt - nach einer einzigen Versicherung, dass die Überweisung mein freier Wille ist und einer Unterschrift wurde mit der Ausführung begonnen (wieder enorm schnell & günstig). 
Es ergibt sich also in meinem usecase ein gemischtes Bild: Insgesamt finde ich Revolut sehr gut & innovativ und kann es sehr empfehlen - mit der Einschränkung, dass das Handling von größeren Summen eine wahre Geduldsprobe darstellt. Das klappt mit Wise wesentlich besser.",AGFB68,10.124,False,False,True,True,,,wise
13939989249,app_store,de,2026-04-09T10:14:08-07:00,1,The bank can not resolve the technical problem for more than 1 month,"In beginning of March, I lost access to using cryptocurrency because my information was under the check. Apparently, nothing was wrong with it — some technical problem appeared. After one month, nothing was solved — supports just repeated words „soon“, „priority“ and „I am sorry“. In the end, apparently, the technical team „solved“ the bug but some clients (like unlucky me) still faced the same problem. No one reached me one and no one checked if my account is not affected till I wrote to the support one more time. I can not even transfer my funds back — fully locked. 

I am a political refugee and work for the state — but maybe bank think that I am a danger for them or not important.",kkk2014,10.124,True,True,False,True,cryptocurrency,locked,
13939971964,app_store,de,2026-04-09T10:08:14-07:00,4,Good UX awesome app design,"Holy cow this is the best banking app I have seen so far ❤️
Bitcoin transactions are way to expensive (-1 Star ⭐).",Inpendere,10.124,True,False,False,True,bitcoin,,
13939731123,app_store,de,2026-04-09T08:49:13-07:00,5,Funktioniert super,"Erstellen und Benutzung von Kreditkarten funktioniert super einfach. Außerdem hat Revolut erkannt, als ich meine Daten ausversehen auf einer Scam-Seite eingeben habe und mich vor meiner eigenen Dummheit beschützt. Sehr zu empfehlen.",DieOnti,10.124,False,True,False,True,,scam,
13939585171,app_store,de,2026-04-09T08:02:48-07:00,4,Bisher sehr zufrieden,"Der Kundenservice bei Revolut ist zuverlässig und schnell. Ich bekomme den Eindruck, dass etwaige Probleme ernst genommen werden. Die deutsche IBAN ist super! Wenn Revolut diese Eigenschaften beibehält (Professionalität und Kundenfreundlichkeit) sowie auch eine 24-stündige Erreichbarkeit für Notfälle, ist Revolut für mich DIE Bank. Vielen Dank bisher für die Bemühungen Ihrer Mitarbeiter.",Viktoria Jäger,10.124,False,False,True,True,,,iban
13936755138,app_store,de,2026-04-08T12:17:14-07:00,1,Customer service,Terrible customer service as long as there is no issue all fine as soon as there is it is a nightmare,djdjdj1773!4.8,10.124,False,True,False,True,,customer service,
13935960493,app_store,de,2026-04-08T07:44:54-07:00,5,"Modern, Easy and Reliable","Easy to use worldwide, transparency and easy access to everything. Investments (crypto, shares) savings, daily usage. Great app!",AakashBhhatia,10.124,True,False,False,True,crypto,,
13935483177,app_store,de,2026-04-08T05:09:14-07:00,5,Revolut,"Da ich zu meinem Sparkassen Konto nur eine Girocard habe, die in physischen Läden zwar sehr gut funktioniert aber beim Onlineshopping per Apple Pay manchmal Probleme bereitet hat, war ich auf der Suche nach einer Lösung und bin auf Revolut gestoßen. Nun habe ich eine virtuelle Visa Debitkarte mit einer deutschen IBAN, die überall beim Onlineshopping/Apple Pay als Joker genutzt werden kann, wo die Girocard vorher versagt hat. Zusätzlich gibt es die Möglichkeit mit einer Einmalkarte zu bezahlen, wenn man einem Händler nicht traut oder man sonstige Bedenken hat. Da ich dieses Konto immer per Sofortüberweisung mit dem benötigten Betrag auflade (Dauer ca. 30 Sekunden) und die blaue Karte ansonsten eingefroren bei 0,00 € habe ist das die perfekte Lösung für mich.",Leno404,10.124,False,False,True,True,,,iban
13964647759,app_store,fr,2026-04-16T10:44:44-07:00,5,Simply fascinating,"I adore the application and the bank. You can do so many things in the app (including buying and transferring BTC, transferring to a credit card number, etc etc) that you can’t even imagine. Fascinating experience!",biveselov,10.125,True,False,False,True,btc,,
13963132016,app_store,fr,2026-04-16T01:13:10-07:00,5,Future is here,"Smart, innovative, easy to trade, good software to crypto plateform, professional administrative support and services, intelligent apps artistically designed, we are in another level of the banking plateform.
Thank you to exist and being with me since these 4 years, i will always trust you",Valps54,10.125,True,False,False,True,crypto,,
13961073701,app_store,fr,2026-04-15T09:54:50-07:00,5,Au top,Crypto/euro parfait,Kzcrypto,10.125,True,False,False,True,crypto,,
13959842311,app_store,fr,2026-04-15T02:30:44-07:00,5,Le parrainage est un vol,Bonne application mais le parrainage est un scandale et il manque une API bourse et bitcoin !,Nanoboz0,10.125,True,False,False,True,bitcoin,,
13959431526,app_store,fr,2026-04-14T22:54:22-07:00,5,Application Indispensable,"Efficace rapidité information en tant réel pas de bug, simplicité 
Ergonomique, larges choix d’investissement Crypto, actions ETF Devises",I-bal,10.125,True,False,False,True,crypto,,
13953592358,app_store,fr,2026-04-13T06:27:44-07:00,5,Tout en un 24/7,"J’utilise Rovolut depuis leurs débuts (compte en Lituanie 😅)! Au début c’était juste pour un usage à l’étranger, pour éviter de me faire voler ma CB principale.
Mais avec la simplicité et la puissance de l’application petit à petit j’ai basculé vers un usage plus intensif.
Aujourd’hui entre compte courant, actions, etf, crypto j’ai énormément de chose sur Revolut.
Ce qui m’a donné confiance ? Un voyage à la montagne pour le ski qui s’est très mal passé et j’ai été choqué de la réactivité du service client. Remboursement intégral en même pas 8h… 
Depuis l’application s’est énormément amélioré et c’est presque un kiff de la parcourir.",AbdelCkd,10.125,True,False,False,True,crypto,,
13952758129,app_store,fr,2026-04-13T00:31:56-07:00,5,Incontournable,"J’utilise Revolut depuis 2020, je me sens en sécurité avec cette banque et tu as vraiment l’impression d’être maître de ton argent, tu peux investir en crypto, ETF, bourse et épargner avec de bons taux d’intérêt.

Le système des revpoints est super ainsi que la e-sim, le système de réservation pour des séjours dans le pays où tu vas est très bien.

J’ai l’abonnement métal et j’ai une carte très sympathique plaqué or 24 carats (mon petit plaisir)",Havreciel,10.125,True,False,False,True,crypto,,
13952687660,app_store,fr,2026-04-12T23:53:27-07:00,5,Y’a pas mieux,"J’utilise Revolut depuis quelques années maintenant, cette néo banque m’a accompagné lors de mes 2 tours du monde et dans mon quotidien assez dépensier et je n’ai jamais été déçu , cette banque est également mon courtier par défaut pour mes investissements en bourse (encore un poil trop de frais pour investir en crypto) leurs interfaces est la plus simple tout courtier confondue, ils innovent sans cesse, je me sens en confiance avec eux, je recommande fortement !",lilho93150,10.124,True,False,False,True,crypto,,
13952335323,app_store,fr,2026-04-12T20:40:52-07:00,5,love  this bank,"excellent, efficient and reasonable Revolut has transformed the way i manage my cash and above all international transfers",WAHJAMES4,10.124,False,False,True,True,,,international transfers
13959733632,app_store,es,2026-04-15T01:35:33-07:00,5,Banking made easy,Simply the best and most user friendly banking alternative especially if you’re dealing with multiple currencies/countries.,Mangealebo,10.125,False,False,True,True,,,multiple currencies
13954722160,app_store,es,2026-04-13T13:04:02-07:00,5,Best exchange rates anywhere anytime,Very practical you can exchange currencies at best rates at anytime with current value changing immediately with markets,1000tino,10.125,False,False,True,True,,,exchange rates
13952909375,app_store,es,2026-04-13T01:51:08-07:00,5,The best neobank,"First time writing a review into the appstore. Just because the application deserves that. I tried different banks, like wise and n26 and none of them could offer so high quality support that would HELP you, not just listen. Besides that, super intuitive application. It’s free(0 comissions), best exchange rates and high speed transactions to any other bank. Literally the best bank ever",aroundsider,10.125,False,False,True,True,,,exchange rates; wise
13946649850,app_store,es,2026-04-11T07:29:04-07:00,5,Fantastic,So happy with Revolut. Everything is easy on the app and the Customer Service is excellent. Well done Revolut,Javea Lady,10.124,False,True,False,True,,customer service,
13942384800,app_store,es,2026-04-10T03:54:52-07:00,5,Excellent,Easy to use. Good exchange rates.,Marie Mu Fi,10.124,False,False,True,True,,,exchange rates
13928942177,app_store,es,2026-04-06T07:48:24-07:00,3,Muy facil de usar! Pero..,Estaría bien que te dejara tener mas de una cuenta con iban,surokan,10.124,False,False,True,True,,,iban
13961322655,app_store,nl,2026-04-15T11:23:21-07:00,5,"Smooth, Fast, and Packed with Features","Very user-friendly app with lots of great features. The exchange rates are excellent, and everything works incredibly fast.",ivahmad,10.125,False,False,True,True,,,exchange rates
13939920274,app_store,nl,2026-04-09T09:50:44-07:00,5,Beste bank ever!,Super handig voor crypto,BTC smart money,10.124,True,False,False,True,crypto,,
13938863319,app_store,nl,2026-04-09T04:01:56-07:00,4,Efficiency is key 🔑,Revolut makes international transactions extremely easy. The app is also very easy to use and if you have any questions the AI Bot for customer service works great! Definitely recommend :),뽀잉~~~,10.124,False,True,False,True,,customer service,
